system_number,query_number,doc_number,rank_of_doc,score
3,7,5025,463,1.6274
3,7,9940,464,1.6171
3,7,9771,465,1.6171
3,7,9748,466,1.6171
3,7,9557,467,1.6171
3,7,9545,468,1.6171
3,7,9487,469,1.6171
3,7,9101,470,1.6171
3,7,9077,471,1.6171
3,7,9073,472,1.6171
3,7,8776,473,1.6171
3,7,8690,474,1.6171
3,7,8664,475,1.6171
3,7,8133,476,1.6171
3,7,8124,477,1.6171
3,7,8080,478,1.6171
3,7,7941,479,1.6171
3,7,7686,480,1.6171
3,7,6925,481,1.6171
3,7,6785,482,1.6171
3,7,6702,483,1.6171
3,7,6681,484,1.6171
3,7,6571,485,1.6171
3,7,6494,486,1.6171
3,7,6285,487,1.6171
3,7,6103,488,1.6171
3,7,5830,489,1.6171
3,7,5731,490,1.6171
3,7,5514,491,1.6171
3,7,5323,492,1.6171
3,7,5124,493,1.6171
3,7,5072,494,1.6171
3,7,7956,495,1.5911
3,7,5496,496,1.5911
3,7,5122,497,1.5911
3,7,9552,498,1.5799
3,7,9062,499,1.5799
3,7,8732,500,1.5799
3,8,9684,1,5.0743
3,8,9090,2,4.4829
3,8,9652,3,4.3478
3,8,9574,4,4.3268
3,8,9281,5,4.2160
3,8,9891,6,4.0384
3,8,7844,7,4.0021
3,8,6171,8,4.0011
3,8,9198,9,3.9796
3,8,8446,10,3.9646
3,8,5690,11,3.8694
3,8,6850,12,3.8448
3,8,9591,13,3.8105
3,8,9584,14,3.8105
3,8,9616,15,3.7642
3,8,9665,16,3.7352
3,8,5493,17,3.6808
3,8,6567,18,3.6772
3,8,6915,19,3.6539
3,8,7853,20,3.6375
3,8,5023,21,3.6375
3,8,7732,22,3.6234
3,8,8871,23,3.5779
3,8,8124,24,3.5058
3,8,6602,25,3.4850
3,8,7353,26,3.4470
3,8,8564,27,3.3441
3,8,8419,28,3.3176
3,8,7735,29,3.2894
3,8,7730,30,3.2745
3,8,9069,31,3.2184
3,8,8179,32,3.2013
3,8,7745,33,3.2000
3,8,9625,34,3.1213
3,8,9394,35,3.1213
3,8,9156,36,3.1213
3,8,9961,37,3.1156
3,8,5936,38,3.1156
3,8,5014,39,3.0769
3,8,7811,40,3.0696
3,8,6675,41,3.0696
3,8,7980,42,3.0168
3,8,7553,43,2.9637
3,8,6473,44,2.9541
3,8,8270,45,2.9316
3,8,7771,46,2.9316
3,8,8375,47,2.8927
3,8,5660,48,2.8927
3,8,9530,49,2.8756
3,8,5368,50,2.8756
3,8,7925,51,2.8577
3,8,8170,52,2.8328
3,8,6927,53,2.8296
3,8,5019,54,2.8210
3,8,6470,55,2.8136
3,8,7821,56,2.8013
3,8,6182,57,2.7625
3,8,9572,58,2.7439
3,8,6894,59,2.7439
3,8,10034,60,2.7247
3,8,6848,61,2.7022
3,8,6640,62,2.6850
3,8,9478,63,2.6532
3,8,6050,64,2.6488
3,8,7879,65,2.6322
3,8,9595,66,2.6284
3,8,7183,67,2.6284
3,8,5687,68,2.6284
3,8,7909,69,2.6059
3,8,8922,70,2.6002
3,8,7598,71,2.6002
3,8,6381,72,2.6002
3,8,5169,73,2.6002
3,8,9860,74,2.5895
3,8,9487,75,2.5895
3,8,9371,76,2.5895
3,8,9247,77,2.5895
3,8,6907,78,2.5895
3,8,6484,79,2.5895
3,8,9192,80,2.5719
3,8,7965,81,2.5719
3,8,5776,82,2.5719
3,8,5825,83,2.5710
3,8,7151,84,2.5332
3,8,6964,85,2.5332
3,8,8741,86,2.5320
3,8,9853,87,2.4981
3,8,9499,88,2.4981
3,8,8326,89,2.4981
3,8,7142,90,2.4981
3,8,9076,91,2.4953
3,8,6601,92,2.4953
3,8,6308,93,2.4953
3,8,5506,94,2.4878
3,8,8370,95,2.4368
3,8,6342,96,2.4368
3,8,7532,97,2.4238
3,8,6967,98,2.4238
3,8,5101,99,2.4238
3,8,8684,100,2.4029
3,8,7396,101,2.4029
3,8,7206,102,2.4029
3,8,5807,103,2.4029
3,8,6006,104,2.3990
3,8,6849,105,2.3765
3,8,6471,106,2.3765
3,8,6300,107,2.3765
3,8,5698,108,2.3765
3,8,5350,109,2.3765
3,8,9315,110,2.3602
3,8,8716,111,2.3602
3,8,8193,112,2.3602
3,8,7230,113,2.3602
3,8,6971,114,2.3602
3,8,5954,115,2.3602
3,8,5697,116,2.3602
3,8,9071,117,2.3593
3,8,8740,118,2.3593
3,8,8545,119,2.3593
3,8,8187,120,2.3593
3,8,7715,121,2.3593
3,8,6780,122,2.3593
3,8,6410,123,2.3593
3,8,5625,124,2.3593
3,8,5464,125,2.3593
3,8,5229,126,2.3593
3,8,5095,127,2.3593
3,8,9079,128,2.3027
3,8,8856,129,2.3027
3,8,8860,130,2.2714
3,8,7872,131,2.2714
3,8,5495,132,2.2714
3,8,9589,133,2.2687
3,8,9484,134,2.2687
3,8,9327,135,2.2687
3,8,8276,136,2.2687
3,8,7623,137,2.2687
3,8,6578,138,2.2687
3,8,6521,139,2.2687
3,8,5569,140,2.2687
3,8,9582,141,2.2075
3,8,9078,142,2.2075
3,8,7964,143,2.2075
3,8,7953,144,2.2075
3,8,7335,145,2.2075
3,8,6310,146,2.2075
3,8,5957,147,2.2075
3,8,5672,148,2.2075
3,8,5663,149,2.2075
3,8,9323,150,2.1696
3,8,9322,151,2.1696
3,8,9209,152,2.1696
3,8,8678,153,2.1696
3,8,8605,154,2.1696
3,8,8485,155,2.1696
3,8,8320,156,2.1696
3,8,8058,157,2.1696
3,8,7884,158,2.1696
3,8,7810,159,2.1696
3,8,7163,160,2.1696
3,8,7027,161,2.1696
3,8,6965,162,2.1696
3,8,5158,163,2.1696
3,8,9955,164,2.1144
3,8,9821,165,2.0733
3,8,9779,166,2.0733
3,8,9545,167,2.0733
3,8,9180,168,2.0733
3,8,9050,169,2.0733
3,8,8710,170,2.0733
3,8,8504,171,2.0733
3,8,8374,172,2.0733
3,8,8162,173,2.0733
3,8,7789,174,2.0733
3,8,7460,175,2.0733
3,8,7386,176,2.0733
3,8,6937,177,2.0733
3,8,6916,178,2.0733
3,8,6796,179,2.0733
3,8,6108,180,2.0733
3,8,5937,181,2.0733
3,8,5907,182,2.0733
3,8,5906,183,2.0733
3,8,5730,184,2.0733
3,8,5664,185,2.0733
3,8,5585,186,2.0733
3,8,5323,187,2.0733
3,8,5145,188,2.0733
3,8,6291,189,2.0591
3,8,9241,190,2.0464
3,8,9784,191,2.0393
3,8,9389,192,2.0393
3,8,8911,193,2.0393
3,8,8804,194,2.0393
3,8,8709,195,2.0393
3,8,8499,196,2.0393
3,8,8425,197,2.0393
3,8,8409,198,2.0393
3,8,8245,199,2.0393
3,8,8195,200,2.0393
3,8,8173,201,2.0393
3,8,8166,202,2.0393
3,8,7981,203,2.0393
3,8,7887,204,2.0393
3,8,7434,205,2.0393
3,8,7394,206,2.0393
3,8,6951,207,2.0393
3,8,6808,208,2.0393
3,8,6715,209,2.0393
3,8,6589,210,2.0393
3,8,6368,211,2.0393
3,8,6244,212,2.0393
3,8,6116,213,2.0393
3,8,5921,214,2.0393
3,8,5805,215,2.0393
3,8,5579,216,2.0393
3,8,5571,217,2.0393
3,8,6685,218,1.9239
3,8,9435,219,1.8868
3,8,8434,220,1.8868
3,8,7433,221,1.8868
3,8,10025,222,1.8439
3,8,9968,223,1.8439
3,8,9869,224,1.8439
3,8,9698,225,1.8439
3,8,9648,226,1.8439
3,8,9593,227,1.8439
3,8,9579,228,1.8439
3,8,9415,229,1.8439
3,8,9161,230,1.8439
3,8,9075,231,1.8439
3,8,8988,232,1.8439
3,8,8980,233,1.8439
3,8,8925,234,1.8439
3,8,8606,235,1.8439
3,8,8416,236,1.8439
3,8,8019,237,1.8439
3,8,8002,238,1.8439
3,8,7991,239,1.8439
3,8,7987,240,1.8439
3,8,7907,241,1.8439
3,8,7876,242,1.8439
3,8,7842,243,1.8439
3,8,7533,244,1.8439
3,8,7407,245,1.8439
3,8,7387,246,1.8439
3,8,7175,247,1.8439
3,8,6871,248,1.8439
3,8,6870,249,1.8439
3,8,6512,250,1.8439
3,8,6511,251,1.8439
3,8,6460,252,1.8439
3,8,6299,253,1.8439
3,8,6183,254,1.8439
3,8,6133,255,1.8439
3,8,5901,256,1.8439
3,8,5829,257,1.8439
3,8,5686,258,1.8439
3,8,5483,259,1.8439
3,8,5400,260,1.8439
3,8,5390,261,1.8439
3,8,5387,262,1.8439
3,8,5174,263,1.8439
3,8,5115,264,1.8439
3,8,9446,265,1.8382
3,8,8350,266,1.8382
3,8,8201,267,1.8382
3,8,6128,268,1.8382
3,8,9896,269,1.7334
3,8,9532,270,1.7334
3,8,9403,271,1.7334
3,8,9859,272,1.6619
3,8,9732,273,1.6619
3,8,9694,274,1.6619
3,8,9671,275,1.6619
3,8,9664,276,1.6619
3,8,9212,277,1.6619
3,8,9134,278,1.6619
3,8,9082,279,1.6619
3,8,8435,280,1.6619
3,8,8362,281,1.6619
3,8,8211,282,1.6619
3,8,8025,283,1.6619
3,8,7764,284,1.6619
3,8,7314,285,1.6619
3,8,7229,286,1.6619
3,8,6988,287,1.6619
3,8,6851,288,1.6619
3,8,6825,289,1.6619
3,8,6537,290,1.6619
3,8,6395,291,1.6619
3,8,5929,292,1.6619
3,8,5865,293,1.6619
3,8,5841,294,1.6619
3,8,5641,295,1.6619
3,8,5586,296,1.6619
3,8,5522,297,1.6619
3,8,5435,298,1.6619
3,8,8050,299,1.6581
3,8,7822,300,1.6581
3,8,9953,301,1.5982
3,8,9892,302,1.5982
3,8,9409,303,1.5982
3,8,8970,304,1.5982
3,8,8494,305,1.5982
3,8,8355,306,1.5982
3,8,7949,307,1.5982
3,8,7493,308,1.5982
3,8,7376,309,1.5982
3,8,7232,310,1.5982
3,8,7070,311,1.5982
3,8,6642,312,1.5982
3,8,6457,313,1.5982
3,8,5908,314,1.5982
3,8,5826,315,1.5982
3,8,5665,316,1.5982
3,8,5311,317,1.5982
3,8,8547,318,1.5842
3,8,7820,319,1.5554
3,8,7428,320,1.5554
3,8,9805,321,1.5239
3,8,7449,322,1.5239
3,8,6904,323,1.5239
3,8,6122,324,1.5239
3,8,7733,325,1.4890
3,8,7146,326,1.4890
3,8,5316,327,1.4890
3,8,7580,328,1.4501
3,8,7367,329,1.4501
3,8,10020,330,1.4077
3,8,10015,331,1.4077
3,8,9680,332,1.4077
3,8,9633,333,1.4077
3,8,9553,334,1.4077
3,8,9549,335,1.4077
3,8,9538,336,1.4077
3,8,9299,337,1.4077
3,8,9155,338,1.4077
3,8,9081,339,1.4077
3,8,9052,340,1.4077
3,8,8691,341,1.4077
3,8,8366,342,1.4077
3,8,8265,343,1.4077
3,8,8009,344,1.4077
3,8,7994,345,1.4077
3,8,7584,346,1.4077
3,8,7535,347,1.4077
3,8,7528,348,1.4077
3,8,7512,349,1.4077
3,8,7481,350,1.4077
3,8,7149,351,1.4077
3,8,6863,352,1.4077
3,8,6807,353,1.4077
3,8,6752,354,1.4077
3,8,6738,355,1.4077
3,8,6132,356,1.4077
3,8,6127,357,1.4077
3,8,6026,358,1.4077
3,8,6024,359,1.4077
3,8,6013,360,1.4077
3,8,5923,361,1.4077
3,8,5653,362,1.4077
3,8,5538,363,1.4077
3,8,5074,364,1.4077
3,8,5031,365,1.4077
3,8,5001,366,1.4077
3,8,8418,367,1.4059
3,8,7723,368,1.4059
3,8,6696,369,1.4059
3,8,6263,370,1.4059
3,8,5799,371,1.4059
3,8,5608,372,1.4059
3,8,8294,373,1.3549
3,8,8243,374,1.3549
3,8,8041,375,1.3549
3,8,8013,376,1.3549
3,8,7883,377,1.3549
3,8,7216,378,1.3549
3,8,6311,379,1.3549
3,8,6262,380,1.3549
3,8,8698,381,1.2945
3,8,8407,382,1.2945
3,8,8322,383,1.2945
3,8,8015,384,1.2945
3,8,7892,385,1.2945
3,8,7734,386,1.2945
3,8,7542,387,1.2945
3,8,7106,388,1.2945
3,8,6309,389,1.2945
3,8,6158,390,1.2945
3,8,6126,391,1.2945
3,8,6032,392,1.2945
3,8,5494,393,1.2945
3,8,5486,394,1.2945
3,8,5360,395,1.2945
3,8,5266,396,1.2945
3,8,10007,397,1.2774
3,8,9951,398,1.2774
3,8,9947,399,1.2774
3,8,9831,400,1.2774
3,8,9804,401,1.2774
3,8,9739,402,1.2774
3,8,9697,403,1.2774
3,8,9696,404,1.2774
3,8,9663,405,1.2774
3,8,9660,406,1.2774
3,8,9654,407,1.2774
3,8,9642,408,1.2774
3,8,9630,409,1.2774
3,8,9519,410,1.2774
3,8,9514,411,1.2774
3,8,9460,412,1.2774
3,8,9439,413,1.2774
3,8,9404,414,1.2774
3,8,9402,415,1.2774
3,8,9390,416,1.2774
3,8,9384,417,1.2774
3,8,9360,418,1.2774
3,8,9326,419,1.2774
3,8,9232,420,1.2774
3,8,9225,421,1.2774
3,8,9206,422,1.2774
3,8,9153,423,1.2774
3,8,9152,424,1.2774
3,8,9149,425,1.2774
3,8,9116,426,1.2774
3,8,9105,427,1.2774
3,8,9012,428,1.2774
3,8,8987,429,1.2774
3,8,8954,430,1.2774
3,8,8910,431,1.2774
3,8,8875,432,1.2774
3,8,8827,433,1.2774
3,8,8731,434,1.2774
3,8,8576,435,1.2774
3,8,8575,436,1.2774
3,8,8556,437,1.2774
3,8,8537,438,1.2774
3,8,8481,439,1.2774
3,8,8436,440,1.2774
3,8,8433,441,1.2774
3,8,8389,442,1.2774
3,8,8336,443,1.2774
3,8,8325,444,1.2774
3,8,8308,445,1.2774
3,8,8183,446,1.2774
3,8,8148,447,1.2774
3,8,8139,448,1.2774
3,8,8137,449,1.2774
3,8,8136,450,1.2774
3,8,8107,451,1.2774
3,8,8103,452,1.2774
3,8,8100,453,1.2774
3,8,8080,454,1.2774
3,8,8047,455,1.2774
3,8,8046,456,1.2774
3,8,8021,457,1.2774
3,8,7975,458,1.2774
3,8,7942,459,1.2774
3,8,7906,460,1.2774
3,8,7857,461,1.2774
3,8,7838,462,1.2774
3,8,7800,463,1.2774
3,8,7779,464,1.2774
3,8,7674,465,1.2774
3,8,7513,466,1.2774
3,8,7454,467,1.2774
3,8,7419,468,1.2774
3,8,7414,469,1.2774
3,8,7409,470,1.2774
3,8,7366,471,1.2774
3,8,7362,472,1.2774
3,8,7336,473,1.2774
3,8,7298,474,1.2774
3,8,7290,475,1.2774
3,8,7279,476,1.2774
3,8,7277,477,1.2774
3,8,7226,478,1.2774
3,8,7120,479,1.2774
3,8,7036,480,1.2774
3,8,7019,481,1.2774
3,8,6987,482,1.2774
3,8,6884,483,1.2774
3,8,6872,484,1.2774
3,8,6793,485,1.2774
3,8,6781,486,1.2774
3,8,6775,487,1.2774
3,8,6766,488,1.2774
3,8,6679,489,1.2774
3,8,6641,490,1.2774
3,8,6627,491,1.2774
3,8,6559,492,1.2774
3,8,6558,493,1.2774
3,8,6556,494,1.2774
3,8,6555,495,1.2774
3,8,6549,496,1.2774
3,8,6474,497,1.2774
3,8,6378,498,1.2774
3,8,6336,499,1.2774
3,8,6259,500,1.2774
3,9,6925,1,7.8241
3,9,7123,2,5.9379
3,9,5884,3,5.6262
3,9,5995,4,5.5899
3,9,6496,5,5.4188
3,9,8344,6,5.4024
3,9,5644,7,5.0781
3,9,9647,8,5.0714
3,9,8186,9,5.0375
3,9,5000,10,4.7213
3,9,7686,11,4.5870
3,9,7704,12,4.5587
3,9,7946,13,4.5182
3,9,7825,14,4.4279
3,9,9072,15,4.3923
3,9,8514,16,4.3688
3,9,7961,17,4.3574
3,9,7687,18,4.3514
3,9,9666,19,4.3498
3,9,7357,20,4.3193
3,9,5121,21,4.3190
3,9,6923,22,4.2437
3,9,7690,23,4.1983
3,9,7729,24,4.1369
3,9,7688,25,4.1313
3,9,5138,26,4.1313
3,9,9104,27,4.0884
3,9,10019,28,4.0786
3,9,6181,29,4.0049
3,9,7758,30,3.9810
3,9,6709,31,3.9722
3,9,8446,32,3.9308
3,9,9388,33,3.9245
3,9,5218,34,3.8969
3,9,8972,35,3.8965
3,9,8338,36,3.8965
3,9,6455,37,3.8960
3,9,6777,38,3.8659
3,9,8925,39,3.8021
3,9,6631,40,3.7904
3,9,7116,41,3.7730
3,9,7689,42,3.7674
3,9,9243,43,3.7450
3,9,8245,44,3.7378
3,9,5516,45,3.7268
3,9,6263,46,3.6957
3,9,8989,47,3.6789
3,9,6948,48,3.6702
3,9,9369,49,3.6556
3,9,7759,50,3.6556
3,9,7009,51,3.6556
3,9,8604,52,3.5948
3,9,9921,53,3.5828
3,9,6930,54,3.5724
3,9,8323,55,3.5447
3,9,8340,56,3.5416
3,9,9749,57,3.5018
3,9,7966,58,3.5018
3,9,7121,59,3.4827
3,9,8326,60,3.4519
3,9,6602,61,3.4517
3,9,9081,62,3.4427
3,9,5638,63,3.4427
3,9,7579,64,3.4382
3,9,6780,65,3.3873
3,9,6149,66,3.3872
3,9,7129,67,3.3845
3,9,8667,68,3.3818
3,9,5999,69,3.3818
3,9,8082,70,3.3766
3,9,9633,71,3.3763
3,9,9567,72,3.3595
3,9,5562,73,3.3462
3,9,9564,74,3.3327
3,9,8099,75,3.3327
3,9,7359,76,3.3318
3,9,9776,77,3.3197
3,9,8800,78,3.3197
3,9,8172,79,3.3197
3,9,6007,80,3.3197
3,9,6556,81,3.2917
3,9,7603,82,3.2700
3,9,7599,83,3.2698
3,9,5642,84,3.2253
3,9,9772,85,3.2155
3,9,7016,86,3.2051
3,9,6467,87,3.1995
3,9,5564,88,3.1943
3,9,5796,89,3.1774
3,9,8957,90,3.1701
3,9,7605,91,3.1701
3,9,9941,92,3.1681
3,9,8173,93,3.1681
3,9,9016,94,3.1632
3,9,5993,95,3.1496
3,9,9435,96,3.1459
3,9,6683,97,3.1296
3,9,5805,98,3.1296
3,9,5561,99,3.1242
3,9,5222,100,3.1242
3,9,7551,101,3.1189
3,9,6215,102,3.1189
3,9,5369,103,3.1178
3,9,9661,104,3.0788
3,9,9179,105,3.0788
3,9,6917,106,3.0788
3,9,5890,107,3.0788
3,9,5813,108,3.0788
3,9,5489,109,3.0788
3,9,8002,110,3.0645
3,9,5793,111,3.0623
3,9,8573,112,3.0531
3,9,5968,113,3.0529
3,9,7170,114,3.0434
3,9,6915,115,3.0434
3,9,5505,116,3.0432
3,9,9589,117,3.0231
3,9,9662,118,3.0211
3,9,8554,119,3.0176
3,9,8458,120,3.0124
3,9,6115,121,3.0124
3,9,9391,122,3.0041
3,9,7448,123,2.9955
3,9,7598,124,2.9948
3,9,9616,125,2.9675
3,9,7354,126,2.9675
3,9,6123,127,2.9675
3,9,6114,128,2.9645
3,9,5350,129,2.9562
3,9,9154,130,2.9475
3,9,6423,131,2.9475
3,9,8184,132,2.9428
3,9,7610,133,2.9369
3,9,5370,134,2.9367
3,9,9706,135,2.9282
3,9,8440,136,2.9059
3,9,8185,137,2.9059
3,9,7533,138,2.9059
3,9,6563,139,2.9057
3,9,9275,140,2.9018
3,9,6378,141,2.8891
3,9,7415,142,2.8613
3,9,5565,143,2.8613
3,9,9760,144,2.8526
3,9,9525,145,2.8410
3,9,8377,146,2.8410
3,9,7847,147,2.8410
3,9,5900,148,2.8390
3,9,5567,149,2.8356
3,9,9278,150,2.8305
3,9,6057,151,2.8305
3,9,9944,152,2.8303
3,9,9665,153,2.8303
3,9,7482,154,2.8303
3,9,6117,155,2.8303
3,9,5126,156,2.8303
3,9,8682,157,2.8292
3,9,9643,158,2.8135
3,9,8188,159,2.8135
3,9,6802,160,2.8135
3,9,6165,161,2.8135
3,9,6557,162,2.8077
3,9,8926,163,2.7959
3,9,8611,164,2.7959
3,9,5719,165,2.7959
3,9,5456,166,2.7959
3,9,7011,167,2.7845
3,9,9759,168,2.7826
3,9,8461,169,2.7826
3,9,8320,170,2.7826
3,9,7119,171,2.7826
3,9,6109,172,2.7826
3,9,6012,173,2.7826
3,9,5809,174,2.7826
3,9,5571,175,2.7826
3,9,9871,176,2.7694
3,9,9099,177,2.7550
3,9,5795,178,2.7550
3,9,9561,179,2.7548
3,9,8348,180,2.7548
3,9,6212,181,2.7548
3,9,8996,182,2.7546
3,9,8831,183,2.7546
3,9,5756,184,2.7546
3,9,9761,185,2.7461
3,9,6440,186,2.7266
3,9,9945,187,2.7240
3,9,8939,188,2.7240
3,9,7767,189,2.7240
3,9,8911,190,2.7238
3,9,7837,191,2.7238
3,9,7834,192,2.7238
3,9,5994,193,2.7238
3,9,5524,194,2.7238
3,9,5007,195,2.7238
3,9,8971,196,2.7159
3,9,9268,197,2.7148
3,9,9098,198,2.7148
3,9,9076,199,2.7148
3,9,9043,200,2.7148
3,9,7754,201,2.7148
3,9,7717,202,2.7148
3,9,6906,203,2.7148
3,9,6449,204,2.7148
3,9,6441,205,2.7148
3,9,5169,206,2.7148
3,9,5166,207,2.7148
3,9,5073,208,2.7148
3,9,5378,209,2.6984
3,9,9599,210,2.6966
3,9,8806,211,2.6889
3,9,7606,212,2.6889
3,9,6502,213,2.6889
3,9,5769,214,2.6889
3,9,5297,215,2.6889
3,9,8962,216,2.6793
3,9,8890,217,2.6793
3,9,8697,218,2.6793
3,9,8170,219,2.6793
3,9,7590,220,2.6793
3,9,9922,221,2.6648
3,9,9294,222,2.6589
3,9,9269,223,2.6589
3,9,7705,224,2.6589
3,9,7015,225,2.6589
3,9,6120,226,2.6589
3,9,5498,227,2.6589
3,9,8468,228,2.6485
3,9,8316,229,2.6485
3,9,7360,230,2.6485
3,9,7086,231,2.6485
3,9,7032,232,2.6485
3,9,5639,233,2.6485
3,9,9864,234,2.6219
3,9,9516,235,2.6219
3,9,9250,236,2.6219
3,9,9024,237,2.6219
3,9,8659,238,2.6219
3,9,8426,239,2.6219
3,9,8164,240,2.6219
3,9,7930,241,2.6219
3,9,7661,242,2.6219
3,9,7342,243,2.6219
3,9,7111,244,2.6219
3,9,6895,245,2.6219
3,9,6648,246,2.6219
3,9,6417,247,2.6219
3,9,6097,248,2.6219
3,9,5871,249,2.6219
3,9,5630,250,2.6219
3,9,5439,251,2.6219
3,9,5092,252,2.6219
3,9,9755,253,2.6006
3,9,8956,254,2.6006
3,9,7455,255,2.6006
3,9,6677,256,2.6006
3,9,8857,257,2.5947
3,9,6395,258,2.5947
3,9,6213,259,2.5814
3,9,9397,260,2.5728
3,9,8696,261,2.5728
3,9,8670,262,2.5728
3,9,8592,263,2.5728
3,9,8585,264,2.5728
3,9,8415,265,2.5728
3,9,7854,266,2.5728
3,9,7669,267,2.5728
3,9,6558,268,2.5728
3,9,5767,269,2.5728
3,9,5538,270,2.5640
3,9,9066,271,2.5584
3,9,8922,272,2.5581
3,9,8308,273,2.5558
3,9,8307,274,2.5558
3,9,9150,275,2.5422
3,9,6796,276,2.5422
3,9,9563,277,2.5419
3,9,9519,278,2.5419
3,9,8327,279,2.5419
3,9,7755,280,2.5419
3,9,7229,281,2.5419
3,9,6294,282,2.5419
3,9,5914,283,2.5419
3,9,5899,284,2.5419
3,9,5740,285,2.5419
3,9,5010,286,2.5419
3,9,9156,287,2.5417
3,9,9089,288,2.5417
3,9,8339,289,2.5417
3,9,8294,290,2.5417
3,9,8181,291,2.5417
3,9,8085,292,2.5417
3,9,7639,293,2.5417
3,9,7511,294,2.5417
3,9,7118,295,2.5417
3,9,7014,296,2.5417
3,9,6886,297,2.5417
3,9,6536,298,2.5417
3,9,6385,299,2.5417
3,9,6306,300,2.5417
3,9,6131,301,2.5417
3,9,5334,302,2.5417
3,9,5130,303,2.5417
3,9,5123,304,2.5417
3,9,6167,305,2.5335
3,9,9584,306,2.5252
3,9,7857,307,2.5137
3,9,6863,308,2.5137
3,9,5854,309,2.5137
3,9,5464,310,2.5137
3,9,9876,311,2.4876
3,9,8003,312,2.4876
3,9,6883,313,2.4748
3,9,7671,314,2.4680
3,9,9758,315,2.4666
3,9,7580,316,2.4666
3,9,8873,317,2.4664
3,9,8624,318,2.4664
3,9,8469,319,2.4664
3,9,7835,320,2.4664
3,9,7709,321,2.4664
3,9,7370,322,2.4664
3,9,6446,323,2.4664
3,9,5168,324,2.4664
3,9,5008,325,2.4664
3,9,10023,326,2.4437
3,9,9112,327,2.4437
3,9,9448,328,2.4187
3,9,7514,329,2.4187
3,9,5665,330,2.4187
3,9,8346,331,2.4180
3,9,8305,332,2.4180
3,9,6926,333,2.4180
3,9,6383,334,2.4180
3,9,5603,335,2.4180
3,9,5492,336,2.4180
3,9,9937,337,2.3993
3,9,9499,338,2.3993
3,9,9065,339,2.3993
3,9,7373,340,2.3993
3,9,6599,341,2.3993
3,9,5485,342,2.3993
3,9,8798,343,2.3910
3,9,9454,344,2.3907
3,9,8792,345,2.3907
3,9,8445,346,2.3907
3,9,8183,347,2.3907
3,9,8126,348,2.3907
3,9,7117,349,2.3907
3,9,6922,350,2.3907
3,9,6783,351,2.3907
3,9,6107,352,2.3907
3,9,6000,353,2.3907
3,9,5660,354,2.3907
3,9,5351,355,2.3907
3,9,5315,356,2.3907
3,9,8987,357,2.3627
3,9,8347,358,2.3627
3,9,7652,359,2.3627
3,9,7353,360,2.3627
3,9,6647,361,2.3627
3,9,8684,362,2.3601
3,9,8503,363,2.3601
3,9,8198,364,2.3601
3,9,5288,365,2.3601
3,9,5129,366,2.3601
3,9,9943,367,2.3599
3,9,9742,368,2.3599
3,9,9734,369,2.3599
3,9,9673,370,2.3599
3,9,9277,371,2.3599
3,9,9229,372,2.3599
3,9,8879,373,2.3599
3,9,8797,374,2.3599
3,9,8455,375,2.3599
3,9,8336,376,2.3599
3,9,7940,377,2.3599
3,9,7851,378,2.3599
3,9,7829,379,2.3599
3,9,7816,380,2.3599
3,9,7691,381,2.3599
3,9,7230,382,2.3599
3,9,6156,383,2.3599
3,9,6112,384,2.3599
3,9,5759,385,2.3599
3,9,5530,386,2.3599
3,9,5114,387,2.3599
3,9,5067,388,2.3599
3,9,9875,389,2.3250
3,9,9596,390,2.3250
3,9,8801,391,2.3250
3,9,7066,392,2.3250
3,9,6854,393,2.3250
3,9,6216,394,2.3250
3,9,9813,395,2.3008
3,9,9515,396,2.3008
3,9,9092,397,2.3008
3,9,8876,398,2.3008
3,9,8515,399,2.3008
3,9,8425,400,2.3008
3,9,7791,401,2.3008
3,9,7623,402,2.3008
3,9,7428,403,2.3008
3,9,6953,404,2.3008
3,9,6881,405,2.3008
3,9,9764,406,2.2845
3,9,9752,407,2.2845
3,9,8586,408,2.2845
3,9,8094,409,2.2845
3,9,7149,410,2.2845
3,9,7122,411,2.2845
3,9,6113,412,2.2845
3,9,5117,413,2.2845
3,9,9670,414,2.2366
3,9,9421,415,2.2366
3,9,9019,416,2.2366
3,9,8583,417,2.2366
3,9,8575,418,2.2366
3,9,6913,419,2.2366
3,9,6838,420,2.2366
3,9,9947,421,2.2307
3,9,8965,422,2.2307
3,9,8578,423,2.2307
3,9,8577,424,2.2307
3,9,8301,425,2.2307
3,9,7433,426,2.2307
3,9,6676,427,2.2307
3,9,6410,428,2.2307
3,9,6381,429,2.2307
3,9,6108,430,2.2307
3,9,5866,431,2.2307
3,9,5031,432,2.2307
3,9,9039,433,2.2243
3,9,6044,434,2.2243
3,9,9957,435,2.1780
3,9,9853,436,2.1780
3,9,9844,437,2.1780
3,9,9765,438,2.1780
3,9,9566,439,2.1780
3,9,9398,440,2.1780
3,9,9362,441,2.1780
3,9,8769,442,2.1780
3,9,8767,443,2.1780
3,9,8679,444,2.1780
3,9,8331,445,2.1780
3,9,8104,446,2.1780
3,9,6797,447,2.1780
3,9,6749,448,2.1780
3,9,6474,449,2.1780
3,9,5696,450,2.1780
3,9,5575,451,2.1780
3,9,10025,452,2.1778
3,9,9544,453,2.1778
3,9,9526,454,2.1778
3,9,9382,455,2.1778
3,9,9155,456,2.1778
3,9,9107,457,2.1778
3,9,8664,458,2.1778
3,9,8475,459,2.1778
3,9,8467,460,2.1778
